"1554838198","False","0.7445946931838989","1024","1024","fft","ideal_lpf","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838204","True","0.5006834745407105","1024","1024","fft","ideal_lpf","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838212","False","0.7286324501037598","1024","1024","fft","hamming","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838219","True","0.5275641441345215","1024","1024","fft","hamming","0.125","14.968359236722636","14.418111028241158","12.964139358309827","0.21278789708033055","0.20183510330248544","0.1696376655076882","6.321929772477477","1.5804824431193691","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838227","False","0.741605257987976","1024","1024","fft","hanning","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838233","True","0.530040192604065","1024","1024","fft","hanning","0.125","15.081147755884949","14.520252147543932","13.0596877949425","0.2143461419534585","0.2032274019685575","0.1708649936989589","6.367111050517432","1.591777762629358","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838241","False","0.7268230199813843","1024","1024","fft","lbtw","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838247","True","0.5034343481063843","1024","1024","fft","lbtw","0.125","12.666950543835657","12.260448478333982","11.018326606144864","0.17991629929122718","0.1714497262701253","0.14403020526850133","5.360479114392604","1.340119778598151","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838255","False","0.7248211860656738","1024","1024","fft","gauss_low","0.125","14.27163820902158","13.791190950915993","12.386395535427605","0.20381507056428488","0.1938368573905962","0.1625887738856319","6.062173380006389","1.5155433450015972","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
"1554838261","True","0.5175070285797119","1024","1024","fft","gauss_low","0.125","13.090527010651902","12.683541911820091","11.397891516382478","0.18632951570464634","0.17771509250469714","0.14922774125540894","5.553946841017257","1.3884867102543144","data/spot6/GEBZE/S6_GEBZE_MS.tiff","data/spot6/GEBZE/"
